user_id,Most Belonging Perk by names
579999,1 Night Free Hotel with Flight Perk
580026,Free Hotel meal perk
580077,Exclusive discount perk
580460,Free Hotel meal perk
580578,Free Hotel meal perk
580626,Free Checked Bags perk
580944,No Cancellation fee perk
580971,Exclusive discount perk
581085,No Cancellation fee perk
581091,Free Checked Bags perk
581110,Free Hotel meal perk
581111,Free Hotel meal perk
581269,Exclusive discount perk
581307,1 Night Free Hotel with Flight Perk
581365,Free Checked Bags perk
581388,No Cancellation fee perk
581409,Free Hotel meal perk
581412,Free Checked Bags perk
581438,1 Night Free Hotel with Flight Perk
581461,1 Night Free Hotel with Flight Perk
581527,No Cancellation fee perk
581666,Free Checked Bags perk
581679,No Cancellation fee perk
581685,Free Hotel meal perk
581721,Exclusive discount perk
581729,No Cancellation fee perk
581770,Free Hotel meal perk
581835,Exclusive discount perk
581858,1 Night Free Hotel with Flight Perk
581901,Exclusive discount perk
582002,1 Night Free Hotel with Flight Perk
582011,Free Hotel meal perk
582227,No Cancellation fee perk
582241,1 Night Free Hotel with Flight Perk
582482,Free Checked Bags perk
582484,Free Hotel meal perk
582577,Free Hotel meal perk
582636,Free Checked Bags perk
582903,1 Night Free Hotel with Flight Perk
582995,Exclusive discount perk
583016,Free Hotel meal perk
583087,Free Hotel meal perk
583120,Free Checked Bags perk
583134,No Cancellation fee perk
583190,1 Night Free Hotel with Flight Perk
583200,No Cancellation fee perk
583297,Free Hotel meal perk
583336,No Cancellation fee perk
583483,Exclusive discount perk
583486,1 Night Free Hotel with Flight Perk
583526,Free Hotel meal perk
583612,Free Checked Bags perk
583623,Free Hotel meal perk
583764,1 Night Free Hotel with Flight Perk
583976,1 Night Free Hotel with Flight Perk
584134,No Cancellation fee perk
584185,Free Checked Bags perk
584217,Free Hotel meal perk
584247,1 Night Free Hotel with Flight Perk
584423,No Cancellation fee perk
584459,Free Checked Bags perk
584530,Exclusive discount perk
584531,Free Hotel meal perk
584549,Exclusive discount perk
584591,No Cancellation fee perk
584666,Free Checked Bags perk
584843,No Cancellation fee perk
584844,Free Checked Bags perk
585138,Free Hotel meal perk
585585,1 Night Free Hotel with Flight Perk
585595,Free Checked Bags perk
585722,Exclusive discount perk
585745,Exclusive discount perk
585882,Free Checked Bags perk
585965,Free Checked Bags perk
585986,Free Hotel meal perk
586006,Free Checked Bags perk
586038,Free Checked Bags perk
586063,Exclusive discount perk
586077,No Cancellation fee perk
586122,1 Night Free Hotel with Flight Perk
586124,Free Checked Bags perk
586192,No Cancellation fee perk
586251,Free Checked Bags perk
586312,1 Night Free Hotel with Flight Perk
586631,Free Checked Bags perk
586672,No Cancellation fee perk
586701,Exclusive discount perk
586721,Exclusive discount perk
586732,Free Checked Bags perk
586803,1 Night Free Hotel with Flight Perk
586887,Exclusive discount perk
586936,1 Night Free Hotel with Flight Perk
587134,Exclusive discount perk
587195,Free Hotel meal perk
587233,Free Hotel meal perk
587234,Free Checked Bags perk
587304,Exclusive discount perk
587313,No Cancellation fee perk
587373,No Cancellation fee perk
587459,No Cancellation fee perk
587601,Free Hotel meal perk
587753,Free Hotel meal perk
587754,Free Checked Bags perk
587802,No Cancellation fee perk
587810,Free Hotel meal perk
587899,1 Night Free Hotel with Flight Perk
588313,Free Checked Bags perk
588355,1 Night Free Hotel with Flight Perk
588370,1 Night Free Hotel with Flight Perk
588386,Free Checked Bags perk
588391,Free Hotel meal perk
588414,1 Night Free Hotel with Flight Perk
588526,Free Hotel meal perk
588560,1 Night Free Hotel with Flight Perk
588582,1 Night Free Hotel with Flight Perk
588797,Free Checked Bags perk
588820,Free Checked Bags perk
588970,Free Hotel meal perk
589008,1 Night Free Hotel with Flight Perk
589154,No Cancellation fee perk
589164,Free Hotel meal perk
589306,Free Hotel meal perk
589404,No Cancellation fee perk
589405,No Cancellation fee perk
589489,Exclusive discount perk
589539,1 Night Free Hotel with Flight Perk
589630,Free Hotel meal perk
589650,Exclusive discount perk
589758,Exclusive discount perk
589775,1 Night Free Hotel with Flight Perk
589812,Free Hotel meal perk
589868,Exclusive discount perk
589884,Free Checked Bags perk
589977,Exclusive discount perk
590040,Exclusive discount perk
590077,No Cancellation fee perk
590123,Free Checked Bags perk
590163,Free Hotel meal perk
590202,Exclusive discount perk
590227,1 Night Free Hotel with Flight Perk
590379,1 Night Free Hotel with Flight Perk
590397,1 Night Free Hotel with Flight Perk
590412,No Cancellation fee perk
590420,Exclusive discount perk
590468,Exclusive discount perk
590471,Free Checked Bags perk
590473,Exclusive discount perk
590659,1 Night Free Hotel with Flight Perk
590697,1 Night Free Hotel with Flight Perk
590843,1 Night Free Hotel with Flight Perk
590954,1 Night Free Hotel with Flight Perk
590981,Free Checked Bags perk
591063,No Cancellation fee perk
591097,Free Hotel meal perk
591328,1 Night Free Hotel with Flight Perk
591381,Free Checked Bags perk
591714,No Cancellation fee perk
591888,1 Night Free Hotel with Flight Perk
592079,Exclusive discount perk
592132,Free Checked Bags perk
592366,No Cancellation fee perk
592371,1 Night Free Hotel with Flight Perk
592378,No Cancellation fee perk
592403,Free Checked Bags perk
592886,1 Night Free Hotel with Flight Perk
592929,No Cancellation fee perk
593350,Free Hotel meal perk
593385,Free Hotel meal perk
593398,1 Night Free Hotel with Flight Perk
593401,No Cancellation fee perk
593494,Exclusive discount perk
593536,Free Hotel meal perk
593672,Exclusive discount perk
593833,No Cancellation fee perk
594000,Free Hotel meal perk
594027,No Cancellation fee perk
594042,Exclusive discount perk
594146,Free Hotel meal perk
594406,No Cancellation fee perk
594410,Free Checked Bags perk
594449,Exclusive discount perk
594516,1 Night Free Hotel with Flight Perk
594644,Free Checked Bags perk
594824,No Cancellation fee perk
594875,Free Hotel meal perk
595123,Free Checked Bags perk
595171,1 Night Free Hotel with Flight Perk
595183,Exclusive discount perk
595257,Exclusive discount perk
595283,Exclusive discount perk
595386,Exclusive discount perk
595442,No Cancellation fee perk
595506,1 Night Free Hotel with Flight Perk
595527,Free Checked Bags perk
595587,Free Hotel meal perk
595690,Free Hotel meal perk
595897,1 Night Free Hotel with Flight Perk
596103,Free Checked Bags perk
596153,Exclusive discount perk
596186,No Cancellation fee perk
596220,No Cancellation fee perk
596222,Free Checked Bags perk
596320,1 Night Free Hotel with Flight Perk
596349,Free Hotel meal perk
596361,1 Night Free Hotel with Flight Perk
596409,Exclusive discount perk
596505,Exclusive discount perk
596732,Free Hotel meal perk
596820,Free Checked Bags perk
596863,Free Checked Bags perk
597029,1 Night Free Hotel with Flight Perk
597300,1 Night Free Hotel with Flight Perk
597434,No Cancellation fee perk
597734,1 Night Free Hotel with Flight Perk
597836,Free Checked Bags perk
597878,1 Night Free Hotel with Flight Perk
597946,Free Checked Bags perk
597955,Free Hotel meal perk
598075,No Cancellation fee perk
598233,Free Hotel meal perk
598265,Free Hotel meal perk
598526,Free Hotel meal perk
598533,Free Checked Bags perk
598590,Exclusive discount perk
598692,No Cancellation fee perk
598715,No Cancellation fee perk
598881,1 Night Free Hotel with Flight Perk
598911,1 Night Free Hotel with Flight Perk
598945,Free Checked Bags perk
599244,1 Night Free Hotel with Flight Perk
599335,Exclusive discount perk
599437,1 Night Free Hotel with Flight Perk
599454,Exclusive discount perk
599833,Exclusive discount perk
599909,1 Night Free Hotel with Flight Perk
600018,Free Checked Bags perk
600057,1 Night Free Hotel with Flight Perk
600078,Free Checked Bags perk
600287,Free Hotel meal perk
600304,No Cancellation fee perk
600351,1 Night Free Hotel with Flight Perk
600561,Free Checked Bags perk
600648,1 Night Free Hotel with Flight Perk
600690,1 Night Free Hotel with Flight Perk
600750,Free Hotel meal perk
600842,Free Checked Bags perk
600886,No Cancellation fee perk
601116,1 Night Free Hotel with Flight Perk
601282,Free Hotel meal perk
601673,1 Night Free Hotel with Flight Perk
601894,No Cancellation fee perk
601917,Exclusive discount perk
602190,Free Hotel meal perk
602478,1 Night Free Hotel with Flight Perk
602656,Free Checked Bags perk
602769,No Cancellation fee perk
602921,Free Checked Bags perk
602925,1 Night Free Hotel with Flight Perk
602946,1 Night Free Hotel with Flight Perk
603033,Free Checked Bags perk
603053,Exclusive discount perk
603100,Free Hotel meal perk
603221,1 Night Free Hotel with Flight Perk
603341,Free Hotel meal perk
603809,Free Checked Bags perk
603875,No Cancellation fee perk
604388,Free Checked Bags perk
604592,Free Checked Bags perk
604664,Free Hotel meal perk
604982,1 Night Free Hotel with Flight Perk
605136,1 Night Free Hotel with Flight Perk
605439,Exclusive discount perk
605494,Free Hotel meal perk
605558,No Cancellation fee perk
605607,Free Checked Bags perk
605615,No Cancellation fee perk
605776,Free Checked Bags perk
605780,Free Hotel meal perk
605943,Free Checked Bags perk
605945,Free Hotel meal perk
606041,Free Hotel meal perk
606060,Free Checked Bags perk
606161,Free Hotel meal perk
606283,Free Hotel meal perk
606333,1 Night Free Hotel with Flight Perk
606456,1 Night Free Hotel with Flight Perk
606648,1 Night Free Hotel with Flight Perk
606762,Free Hotel meal perk
607152,Exclusive discount perk
607280,No Cancellation fee perk
607350,No Cancellation fee perk
607626,1 Night Free Hotel with Flight Perk
607706,1 Night Free Hotel with Flight Perk
608039,Free Checked Bags perk
608086,1 Night Free Hotel with Flight Perk
608287,Free Hotel meal perk
608296,No Cancellation fee perk
608478,1 Night Free Hotel with Flight Perk
608521,Free Hotel meal perk
608629,Exclusive discount perk
608764,No Cancellation fee perk
608786,Free Hotel meal perk
608820,Exclusive discount perk
608866,1 Night Free Hotel with Flight Perk
608970,1 Night Free Hotel with Flight Perk
609051,1 Night Free Hotel with Flight Perk
609243,Free Checked Bags perk
609262,No Cancellation fee perk
609673,Exclusive discount perk
610294,No Cancellation fee perk
610306,1 Night Free Hotel with Flight Perk
610338,Free Checked Bags perk
610395,Free Checked Bags perk
610905,Free Hotel meal perk
610909,1 Night Free Hotel with Flight Perk
611031,Free Hotel meal perk
611087,1 Night Free Hotel with Flight Perk
611126,Free Hotel meal perk
611177,1 Night Free Hotel with Flight Perk
611350,Free Checked Bags perk
611839,Exclusive discount perk
611852,Free Checked Bags perk
612220,No Cancellation fee perk
612226,Free Hotel meal perk
612236,Free Hotel meal perk
612562,No Cancellation fee perk
612685,Exclusive discount perk
613164,1 Night Free Hotel with Flight Perk
613275,Free Hotel meal perk
613383,1 Night Free Hotel with Flight Perk
613874,Exclusive discount perk
614033,Exclusive discount perk
614092,1 Night Free Hotel with Flight Perk
614412,Free Hotel meal perk
614632,Free Hotel meal perk
614668,Free Hotel meal perk
614748,No Cancellation fee perk
614793,Exclusive discount perk
614828,1 Night Free Hotel with Flight Perk
614846,Free Hotel meal perk
615266,Exclusive discount perk
615307,Free Checked Bags perk
615544,Free Checked Bags perk
615674,1 Night Free Hotel with Flight Perk
615783,Free Checked Bags perk
615922,Free Hotel meal perk
616086,Free Hotel meal perk
616125,1 Night Free Hotel with Flight Perk
616461,No Cancellation fee perk
616470,Free Checked Bags perk
616692,Free Hotel meal perk
616715,Exclusive discount perk
616734,1 Night Free Hotel with Flight Perk
616789,Free Checked Bags perk
616795,Exclusive discount perk
616950,Free Checked Bags perk
616992,No Cancellation fee perk
617125,No Cancellation fee perk
617402,Exclusive discount perk
617407,Exclusive discount perk
617506,1 Night Free Hotel with Flight Perk
617606,Free Hotel meal perk
617743,No Cancellation fee perk
617878,Exclusive discount perk
617990,Free Hotel meal perk
617994,No Cancellation fee perk
618063,Exclusive discount perk
618088,1 Night Free Hotel with Flight Perk
618157,1 Night Free Hotel with Flight Perk
618181,No Cancellation fee perk
618201,1 Night Free Hotel with Flight Perk
618392,Free Checked Bags perk
618535,1 Night Free Hotel with Flight Perk
618664,1 Night Free Hotel with Flight Perk
618881,1 Night Free Hotel with Flight Perk
619079,Exclusive discount perk
619321,Free Hotel meal perk
619432,Free Checked Bags perk
619918,Free Checked Bags perk
619983,Free Hotel meal perk
620033,Free Checked Bags perk
620394,Free Checked Bags perk
620690,Free Checked Bags perk
620719,1 Night Free Hotel with Flight Perk
620991,Free Checked Bags perk
621081,No Cancellation fee perk
621552,1 Night Free Hotel with Flight Perk
621849,Free Hotel meal perk
622248,No Cancellation fee perk
622418,No Cancellation fee perk
622464,Free Checked Bags perk
622708,Exclusive discount perk
622813,Free Checked Bags perk
623043,Free Checked Bags perk
623142,Free Checked Bags perk
623750,Free Hotel meal perk
623850,No Cancellation fee perk
623941,Free Hotel meal perk
623949,Exclusive discount perk
623972,Exclusive discount perk
624198,1 Night Free Hotel with Flight Perk
624762,Free Hotel meal perk
625089,Free Hotel meal perk
625398,No Cancellation fee perk
625400,Free Hotel meal perk
625555,No Cancellation fee perk
625597,1 Night Free Hotel with Flight Perk
625700,1 Night Free Hotel with Flight Perk
626114,1 Night Free Hotel with Flight Perk
626519,Exclusive discount perk
